IdAlumno,Nivel_academico,Facultad,Grado,Sede,Sexo,Promedio_final,Creditos_acumulados,Anio_matricula,Anio_tramite,Tipo_estudio,Fecha_egreso,Anio_egreso,Semestre_egreso
5339,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,16.47,216,2017,2023,SEMIPRESENCIAL,2023-01-11,2023,20231
5340,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.93,216,2017,2022,REGULAR,2022-12-16,2022,20222
5341,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.59,216,2017,2023,REGULAR,2023-01-05,2023,20231
5342,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.92,216,2017,2023,REGULAR,2023-01-27,2023,20231
5343,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.75,216,2017,2022,REGULAR,2022-10-27,2022,20222
5344,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,16.53,216,2017,2023,SEMIPRESENCIAL,2023-02-17,2023,20231
5345,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.57,216,2017,2022,REGULAR,2022-10-28,2022,20222
5346,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.86,216,2017,2023,SEMIPRESENCIAL,2023-07-12,2023,20232
5347,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.72,216,2012,2023,REGULAR,2023-02-01,2023,20231
5348,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.74,216,2017,2022,SEMIPRESENCIAL,2022-08-23,2022,20222
5349,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.59,216,2012,2022,REGULAR,2022-09-01,2022,20222
5350,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.39,216,2016,2023,REGULAR,2023-04-21,2023,20231
5351,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.03,216,2017,2023,REGULAR,2023-02-01,2023,20231
5352,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.61,210,2015,2022,REGULAR,2022-09-06,2022,20222
5353,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.11,210,2006,2023,COMPLEMENTACIÓN,2023-08-11,2023,20232
5354,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,15.22,226,2017,2023,REGULAR,2023-02-13,2023,20231
5355,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.9,226,2017,2022,REGULAR,2022-10-03,2022,20222
5356,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.81,226,2016,2023,REGULAR,2023-03-10,2023,20231
5357,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.62,226,2013,2023,REGULAR,2023-01-03,2023,20231
5358,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.37,226,2017,2022,REGULAR,2022-11-03,2022,20222
5359,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.17,226,2017,2022,REGULAR,2022-08-19,2022,20222
5360,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.34,210,2015,2023,COMPLEMENTACIÓN,2023-06-21,2023,20231
5361,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.79,210,2013,2024,COMPLEMENTACIÓN,2024-04-16,2024,20241
5362,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.26,210,2014,2023,COMPLEMENTACIÓN,2023-01-31,2023,20231
5363,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.1,210,2013,2023,REGULAR,2023-08-09,2023,20232
5364,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.14,216,2018,2023,COMPLEMENTACIÓN,2023-07-04,2023,20232
5365,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.73,216,2016,2022,REGULAR,2022-08-23,2022,20222
5366,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.68,216,2018,2023,COMPLEMENTACIÓN,2023-02-15,2023,20231
5367,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.45,216,2018,2023,COMPLEMENTACIÓN,2023-04-17,2023,20231
5368,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.37,216,2019,2023,COMPLEMENTACIÓN,2023-08-22,2023,20232
5369,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,16.85,216,2017,2023,SEMIPRESENCIAL,2023-01-16,2023,20231
5370,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.32,216,2017,2023,COMPLEMENTACIÓN,2023-02-21,2023,20231
5371,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.89,216,2019,2023,COMPLEMENTACIÓN,2023-02-13,2023,20231
5372,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.92,216,2018,2023,COMPLEMENTACIÓN,2023-02-03,2023,20231
5373,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.13,210,2017,2024,SEMIPRESENCIAL,2024-02-12,2024,20241
5374,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.1,216,2018,2023,COMPLEMENTACIÓN,2023-02-15,2023,20231
5375,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.03,210,2018,2023,COMPLEMENTACIÓN,2023-02-14,2023,20231
5376,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.13,216,2018,2023,COMPLEMENTACIÓN,2023-02-02,2023,20231
5377,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.75,216,2018,2023,COMPLEMENTACIÓN,2023-02-22,2023,20231
5378,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.11,216,2018,2023,COMPLEMENTACIÓN,2023-06-07,2023,20231
5379,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,16.0,216,2017,2022,SEMIPRESENCIAL,2022-12-12,2022,20222
5380,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.72,216,2017,2023,COMPLEMENTACIÓN,2023-10-18,2023,20232
5381,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.43,216,2018,2023,COMPLEMENTACIÓN,2023-01-31,2023,20231
5382,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.02,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5383,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.19,216,2016,2023,COMPLEMENTACIÓN,2023-05-05,2023,20231
5384,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.19,216,2018,2023,COMPLEMENTACIÓN,2023-04-11,2023,20231
5385,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,13.88,216,2018,2024,COMPLEMENTACIÓN,2024-01-12,2024,20241
5386,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.41,216,2017,2022,REGULAR,2022-10-11,2022,20222
5387,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.96,216,2018,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
5388,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.86,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5389,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.53,216,2018,2023,COMPLEMENTACIÓN,2023-02-03,2023,20231
5390,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.28,216,2018,2023,COMPLEMENTACIÓN,2023-03-07,2023,20231
5391,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.43,216,2018,2023,COMPLEMENTACIÓN,2023-04-11,2023,20231
5392,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.84,216,2018,2023,COMPLEMENTACIÓN,2023-01-24,2023,20231
5393,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.77,216,2018,2023,COMPLEMENTACIÓN,2023-03-28,2023,20231
5394,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.02,216,2018,2023,COMPLEMENTACIÓN,2023-02-23,2023,20231
5395,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.9,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5396,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.28,216,2017,2022,REGULAR,2022-10-06,2022,20222
5397,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.02,216,2018,2023,COMPLEMENTACIÓN,2023-02-02,2023,20231
5398,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.88,216,2018,2023,COMPLEMENTACIÓN,2023-02-22,2023,20231
5399,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.21,216,2018,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
5400,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.0,216,2016,2024,REGULAR,2024-04-23,2024,20241
5401,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.56,216,2016,2023,COMPLEMENTACIÓN,2023-05-05,2023,20231
5402,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.83,216,2018,2023,COMPLEMENTACIÓN,2023-01-25,2023,20231
5403,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.14,216,2018,2023,COMPLEMENTACIÓN,2023-02-01,2023,20231
5404,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.85,216,2018,2022,COMPLEMENTACIÓN,2022-08-24,2022,20222
5405,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.01,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5406,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.23,216,2018,2023,COMPLEMENTACIÓN,2023-10-27,2023,20232
5407,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.78,216,2018,2023,COMPLEMENTACIÓN,2023-02-03,2023,20231
5408,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.16,216,2017,2023,COMPLEMENTACIÓN,2023-05-04,2023,20231
5409,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.2,216,2017,2023,COMPLEMENTACIÓN,2023-02-03,2023,20231
5410,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.1,216,2018,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
5411,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.74,216,2018,2023,COMPLEMENTACIÓN,2023-04-24,2023,20231
5412,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.52,216,2018,2023,COMPLEMENTACIÓN,2023-03-01,2023,20231
5413,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.06,216,2019,2023,COMPLEMENTACIÓN,2023-02-13,2023,20231
5414,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.53,216,2018,2023,COMPLEMENTACIÓN,2023-02-02,2023,20231
5415,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.1,216,2018,2023,COMPLEMENTACIÓN,2023-02-15,2023,20231
5416,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.66,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5417,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.08,216,2016,2023,COMPLEMENTACIÓN,2023-06-16,2023,20231
5418,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.91,216,2018,2023,COMPLEMENTACIÓN,2023-02-24,2023,20231
5419,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.9,216,2018,2022,COMPLEMENTACIÓN,2022-08-26,2022,20222
5420,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.67,216,2017,2022,SEMIPRESENCIAL,2022-10-18,2022,20222
5421,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.21,216,2016,2023,COMPLEMENTACIÓN,2023-04-13,2023,20231
5422,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.88,216,2017,2022,REGULAR,2022-09-20,2022,20222
5423,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.14,216,2017,2023,COMPLEMENTACIÓN,2023-03-09,2023,20231
5424,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.66,216,2017,2023,COMPLEMENTACIÓN,2023-12-20,2023,20232
5425,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.2,216,2018,2023,COMPLEMENTACIÓN,2023-02-09,2023,20231
5426,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.89,216,2017,2023,COMPLEMENTACIÓN,2023-01-26,2023,20231
5427,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,15.15,216,2018,2023,COMPLEMENTACIÓN,2023-02-23,2023,20231
5428,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.42,216,2017,2023,COMPLEMENTACIÓN,2023-02-09,2023,20231
5429,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.21,216,2018,2023,COMPLEMENTACIÓN,2023-11-14,2023,20232
5430,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.75,216,2016,2023,COMPLEMENTACIÓN,2023-02-01,2023,20231
5431,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.71,216,2018,2023,COMPLEMENTACIÓN,2023-06-16,2023,20231
5432,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.82,216,2018,2023,COMPLEMENTACIÓN,2023-02-22,2023,20231
5433,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.56,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5434,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.85,216,2018,2023,COMPLEMENTACIÓN,2023-02-17,2023,20231
5435,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.59,216,2018,2023,COMPLEMENTACIÓN,2023-01-26,2023,20231
5436,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.18,216,2018,2023,COMPLEMENTACIÓN,2023-02-03,2023,20231
5437,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.34,216,2019,2023,COMPLEMENTACIÓN,2023-02-13,2023,20231
5438,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.7,216,2018,2023,COMPLEMENTACIÓN,2023-08-17,2023,20232
5439,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.37,216,2018,2023,COMPLEMENTACIÓN,2023-02-15,2023,20231
5440,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.15,216,2018,2023,COMPLEMENTACIÓN,2023-02-09,2023,20231
5441,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.39,216,2018,2023,COMPLEMENTACIÓN,2023-02-01,2023,20231
5442,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.21,216,2017,2023,COMPLEMENTACIÓN,2023-02-23,2023,20231
5443,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.33,216,2018,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
5444,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.22,216,2017,2023,COMPLEMENTACIÓN,2023-04-11,2023,20231
5445,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.73,216,2018,2023,COMPLEMENTACIÓN,2023-05-11,2023,20231
5446,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.84,216,2018,2023,COMPLEMENTACIÓN,2023-10-19,2023,20232
5447,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.7,216,2017,2023,COMPLEMENTACIÓN,2023-02-21,2023,20231
5448,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.97,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5449,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.48,216,2017,2023,COMPLEMENTACIÓN,2023-02-03,2023,20231
5450,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.04,216,2018,2023,COMPLEMENTACIÓN,2023-02-02,2023,20231
5451,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.12,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5452,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.81,216,2017,2023,COMPLEMENTACIÓN,2023-02-17,2023,20231
5453,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.99,216,2017,2023,COMPLEMENTACIÓN,2023-04-11,2023,20231
5454,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.49,216,2018,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5455,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.97,216,2017,2023,COMPLEMENTACIÓN,2023-02-08,2023,20231
5456,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.96,216,2007,2022,REGULAR,2022-09-12,2022,20222
5457,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,16.38,216,2017,2022,REGULAR,2022-09-06,2022,20222
5458,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.05,216,2017,2022,REGULAR,2022-10-17,2022,20222
5459,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.5,216,2017,2023,COMPLEMENTACIÓN,2023-03-28,2023,20231
5460,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.15,216,2016,2023,REGULAR,2023-02-28,2023,20231
5461,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.6,216,2015,2022,REGULAR,2022-08-23,2022,20222
5462,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.51,216,2014,2022,REGULAR,2022-12-01,2022,20222
5463,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.01,216,2014,2024,REGULAR,2024-01-04,2024,20241
5464,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.29,216,2011,2023,REGULAR,2023-02-03,2023,20231
5465,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.31,216,2017,2022,REGULAR,2022-11-22,2022,20222
5466,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.12,216,2017,2022,SEMIPRESENCIAL,2022-09-15,2022,20222
5467,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.41,216,2016,2022,REGULAR,2022-09-15,2022,20222
5468,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.59,216,2018,2023,COMPLEMENTACIÓN,2023-08-02,2023,20232
5469,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.78,216,2018,2023,COMPLEMENTACIÓN,2023-06-13,2023,20231
5470,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.42,216,2018,2023,COMPLEMENTACIÓN,2023-06-14,2023,20231
5471,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.71,216,2018,2023,COMPLEMENTACIÓN,2023-06-14,2023,20231
5472,PREGRADO,CIENCIAS,TITULO,CHOSICA,Femenino,15.59,216,2017,2023,COMPLEMENTACIÓN,2023-01-12,2023,20231
5473,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.13,216,2017,2022,REGULAR,2022-10-04,2022,20222
5474,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.77,216,2018,2023,COMPLEMENTACIÓN,2023-08-02,2023,20232
5475,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.07,216,2011,2023,SEMIPRESENCIAL,2023-09-04,2023,20232
5476,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.84,216,2016,2022,SEMIPRESENCIAL,2022-08-26,2022,20222
5477,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.5,216,2016,2023,REGULAR,2023-08-04,2023,20232
5478,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.06,216,2010,2023,REGULAR,2023-07-25,2023,20232
5479,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.25,216,2017,2023,REGULAR,2023-02-13,2023,20231
5480,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.73,216,2018,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
5481,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.87,216,2017,2022,SEMIPRESENCIAL,2022-10-31,2022,20222
5482,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.22,216,2010,2022,REGULAR,2022-12-01,2022,20222
5483,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.59,216,2018,2023,COMPLEMENTACIÓN,2023-08-10,2023,20232
5484,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.37,216,2017,2024,COMPLEMENTACIÓN,2024-04-24,2024,20241
5485,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.48,216,2017,2022,SEMIPRESENCIAL,2022-09-13,2022,20222
5486,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.09,216,2018,2023,COMPLEMENTACIÓN,2023-04-26,2023,20231
5487,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.8,216,2017,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
5488,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.18,216,2017,2023,COMPLEMENTACIÓN,2023-06-21,2023,20231
5489,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.72,216,2017,2023,COMPLEMENTACIÓN,2023-05-31,2023,20231
5490,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.74,210,2013,2022,REGULAR,2022-10-06,2022,20222
5491,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.7,210,2015,2023,REGULAR,2023-10-24,2023,20232
5492,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.96,210,2013,2022,REGULAR,2022-09-06,2022,20222
5493,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,16.05,210,2012,2023,COMPLEMENTACIÓN,2023-11-17,2023,20232
5494,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.57,210,2015,2023,SEMIPRESENCIAL,2023-01-05,2023,20231
5495,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.39,210,2014,2023,COMPLEMENTACIÓN,2023-03-17,2023,20231
5496,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,14.14,202,2015,2023,REGULAR,2023-02-01,2023,20231
5497,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,14.41,210,2007,2024,COMPLEMENTACIÓN,2024-03-05,2024,20241
5498,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,15.98,202,2017,2022,REGULAR,2022-09-12,2022,20222
5499,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,14.83,180,2010,2023,REGULAR,2023-09-25,2023,20232
5500,PREGRADO,CIENCIAS EMPRESARIALES,BACHILLER,EL RIMAC,Femenino,15.08,202,2015,2023,REGULAR,2023-05-02,2023,20231
5501,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,15.2,180,2012,2023,COMPLEMENTACIÓN,2023-05-04,2023,20231
5502,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Masculino,12.97,206,2014,2023,REGULAR,2023-04-03,2023,20231
5503,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Masculino,13.25,202,2012,2022,REGULAR,2022-10-12,2022,20222
5504,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Masculino,14.2,202,2014,2024,REGULAR,2024-04-19,2024,20241
5505,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,15.43,202,2017,2022,REGULAR,2022-11-24,2022,20222
5506,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Masculino,14.86,202,2016,2023,REGULAR,2023-03-24,2023,20231
5507,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Masculino,15.12,202,2017,2022,REGULAR,2022-08-25,2022,20222
5508,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Masculino,14.57,202,2015,2022,REGULAR,2022-09-05,2022,20222
5509,PREGRADO,CIENCIAS EMPRESARIALES,EGRESADO,EL RIMAC,Femenino,14.0,210,2009,2022,REGULAR,2022-09-20,2022,20222
5510,PREGRADO,CIENCIAS EMPRESARIALES,BACHILLER,EL RIMAC,Femenino,15.16,202,2017,2023,REGULAR,2023-11-16,2023,20232
5511,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Masculino,14.63,210,2009,2023,REGULAR,2023-05-23,2023,20231
5512,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Masculino,14.16,210,2011,2023,REGULAR,2023-02-23,2023,20231
5513,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Femenino,14.2,210,2014,2023,REGULAR,2023-01-20,2023,20231
5514,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Femenino,15.39,210,2013,2022,REGULAR,2022-10-26,2022,20222
5515,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Femenino,14.55,210,2013,2022,REGULAR,2022-09-16,2022,20222
5516,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Femenino,14.17,210,2014,2023,REGULAR,2023-10-24,2023,20232
5517,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Femenino,15.72,210,2014,2023,REGULAR,2023-01-16,2023,20231
5518,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Femenino,15.08,210,2015,2023,SEMIPRESENCIAL,2023-05-17,2023,20231
5519,PREGRADO,CIENCIAS SOCIALES Y HUMANIDADES,EGRESADO,CHOSICA,Masculino,16.72,216,2017,2022,REGULAR,2022-08-10,2022,20222
